SPECIES LANDED,SPECIES CODE,SPECIES LICENSE,LICENSE CODE,WEIGHT,YEAR,MONTH,DATE,DOCUMENT,NAFO UNIT,FISHING AREA,LAT,LONG,DOC CODE,COMMUNITY CODE,COMMUNITY,VALUE,AREA,SEASON,TRIP ID,NROW
WHITE HAKE,171,"GROUNDFISH, UNSPECIFIED",199,34.473,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-65.96667,268084,13608,METEGHAN,34.82,Musquash,Summer,323662,6360
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,331.777,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-65.96667,268084,13608,METEGHAN,1098.18,Musquash,Summer,323662,6361
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,309.263,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-65.98333,268084,13608,METEGHAN,544.3,Musquash,Summer,323662,6362
WHITE HAKE,171,"GROUNDFISH, UNSPECIFIED",199,13.789,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-65.98333,268084,13608,METEGHAN,13.93,Musquash,Summer,323662,6363
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,94.793,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-65.98333,268084,13608,METEGHAN,313.76,Musquash,Summer,323662,6364
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,295.2,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45,-66.1,268270,13611,SAULNIERVILLE,519.55,Musquash,Summer,323926,6365
WHITE HAKE,171,"GROUNDFISH, UNSPECIFIED",199,28.188,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45,-66.1,268270,13611,SAULNIERVILLE,19.87,Musquash,Summer,323926,6366
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,122.439,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45,-66.1,268270,13611,SAULNIERVILLE,134.68,Musquash,Summer,323926,6367
COD,100,"GROUNDFISH, UNSPECIFIED",199,4.999,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.01667,268270,13611,SAULNIERVILLE,12.85,Musquash,Summer,323926,6368
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,862.892,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.01667,268270,13611,SAULNIERVILLE,1518.69,Musquash,Summer,323926,6369
WHITE HAKE,171,"GROUNDFISH, UNSPECIFIED",199,56.376,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.01667,268270,13611,SAULNIERVILLE,39.74,Musquash,Summer,323926,6370
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,285.69,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.01667,268270,13611,SAULNIERVILLE,314.26,Musquash,Summer,323926,6371
"SHARK, PORBEAGLE/MACKEREL",369,"GROUNDFISH, UNSPECIFIED",199,98.793,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.01667,268270,13611,SAULNIERVILLE,90.69,Musquash,Summer,323926,6372
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,454.154,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.03333,268270,13611,SAULNIERVILLE,799.31,Musquash,Summer,323926,6373
WHITE HAKE,171,"GROUNDFISH, UNSPECIFIED",199,14.094,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.03333,268270,13611,SAULNIERVILLE,9.94,Musquash,Summer,323926,6374
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,81.626,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.03333,268270,13611,SAULNIERVILLE,89.79,Musquash,Summer,323926,6375
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,613.108,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.1,268270,13611,SAULNIERVILLE,1079.07,Musquash,Summer,323926,6376
WHITE HAKE,171,"GROUNDFISH, UNSPECIFIED",199,50.738,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.1,268270,13611,SAULNIERVILLE,35.77,Musquash,Summer,323926,6377
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,285.691,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.1,268270,13611,SAULNIERVILLE,314.26,Musquash,Summer,323926,6378
COD,100,"GROUNDFISH, UNSPECIFIED",199,4.999,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-65.96667,268270,13611,SAULNIERVILLE,12.85,Musquash,Summer,323926,6379
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,272.492,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-65.96667,268270,13611,SAULNIERVILLE,479.59,Musquash,Summer,323926,6380
WHITE HAKE,171,"GROUNDFISH, UNSPECIFIED",199,28.188,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-65.96667,268270,13611,SAULNIERVILLE,19.87,Musquash,Summer,323926,6381
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,142.845,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-65.96667,268270,13611,SAULNIERVILLE,157.13,Musquash,Summer,323926,6382
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,4.586,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.91667,-66.23333,268736,13708,LITTLE RIVER,10.14,Musquash,Summer,324178,6383
GREYSOLE/WITCH,142,"GROUNDFISH, UNSPECIFIED",199,51.211,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.91667,-66.23333,268736,13708,LITTLE RIVER,56.33,Musquash,Summer,324178,6384
WHITE HAKE,171,"GROUNDFISH, UNSPECIFIED",199,2.095,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.91667,-66.23333,268736,13708,LITTLE RIVER,2.4,Musquash,Summer,324178,6385
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,206.363,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.95,-66.18333,268736,13708,LITTLE RIVER,456.06,Musquash,Summer,324178,6386
GREYSOLE/WITCH,142,"GROUNDFISH, UNSPECIFIED",199,51.211,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.95,-66.18333,268736,13708,LITTLE RIVER,56.33,Musquash,Summer,324178,6387
WHITE HAKE,171,"GROUNDFISH, UNSPECIFIED",199,10.476,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.95,-66.18333,268736,13708,LITTLE RIVER,11.98,Musquash,Summer,324178,6388
COD,100,"GROUNDFISH, UNSPECIFIED",199,34.111,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-65.96667,268886,13802,DIGBY,69.18,Musquash,Summer,324606,6389
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,1758.572,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-65.96667,268886,13802,DIGBY,3902.27,Musquash,Summer,324606,6390
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,68.417,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-65.96667,268886,13802,DIGBY,132.39,Musquash,Summer,324606,6391
WHITE HAKE,171,"GROUNDFISH, UNSPECIFIED",199,11.267,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-65.96667,268886,13802,DIGBY,12.89,Musquash,Summer,324606,6392
MONKFISH,177,"GROUNDFISH, UNSPECIFIED",199,0.973,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-65.96667,268886,13802,DIGBY,0.95,Musquash,Summer,324606,6393
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,2.393,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.98333,-66.05,268913,13611,SAULNIERVILLE,5.31,Musquash,Summer,324616,6394
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,495.878,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.98333,-66.05,268913,13611,SAULNIERVILLE,872.79,Musquash,Summer,324616,6395
WHITE HAKE,171,"GROUNDFISH, UNSPECIFIED",199,4.944,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.98333,-66.05,268913,13611,SAULNIERVILLE,3.49,Musquash,Summer,324616,6396
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,253.604,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.98333,-66.05,268913,13611,SAULNIERVILLE,278.96,Musquash,Summer,324616,6397
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,202.86,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.1,268913,13611,SAULNIERVILLE,357.05,Musquash,Summer,324616,6398
WHITE HAKE,171,"GROUNDFISH, UNSPECIFIED",199,4.944,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.1,268913,13611,SAULNIERVILLE,3.49,Musquash,Summer,324616,6399
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,202.883,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.1,268913,13611,SAULNIERVILLE,223.17,Musquash,Summer,324616,6400
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,1.436,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-66.03333,268913,13611,SAULNIERVILLE,3.19,Musquash,Summer,324616,6401
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,162.288,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-66.03333,268913,13611,SAULNIERVILLE,285.64,Musquash,Summer,324616,6402
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,152.162,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-66.03333,268913,13611,SAULNIERVILLE,167.38,Musquash,Summer,324616,6403
COD,100,"GROUNDFISH, UNSPECIFIED",199,2.659,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-66.08333,268913,13611,SAULNIERVILLE,6.83,Musquash,Summer,324616,6404
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,270.479,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-66.08333,268913,13611,SAULNIERVILLE,476.07,Musquash,Summer,324616,6405
WHITE HAKE,171,"GROUNDFISH, UNSPECIFIED",199,2.472,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-66.08333,268913,13611,SAULNIERVILLE,1.74,Musquash,Summer,324616,6406
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,177.523,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-66.08333,268913,13611,SAULNIERVILLE,195.28,Musquash,Summer,324616,6407
COD,100,"GROUNDFISH, UNSPECIFIED",199,2.659,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.05,-65.98333,268913,13611,SAULNIERVILLE,6.83,Musquash,Summer,324616,6408
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,450.797,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.05,-65.98333,268913,13611,SAULNIERVILLE,793.45,Musquash,Summer,324616,6409
WHITE HAKE,171,"GROUNDFISH, UNSPECIFIED",199,37.081,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.05,-65.98333,268913,13611,SAULNIERVILLE,26.14,Musquash,Summer,324616,6410
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,139.482,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.05,-65.98333,268913,13611,SAULNIERVILLE,153.43,Musquash,Summer,324616,6411
COD,100,"GROUNDFISH, UNSPECIFIED",199,9.696,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66,269014,13608,METEGHAN,26.76,Musquash,Summer,324673,6412
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,131.997,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66,269014,13608,METEGHAN,361.37,Musquash,Summer,324673,6413
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,22.107,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66,269014,13608,METEGHAN,38.91,Musquash,Summer,324673,6414
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,136.738,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66,269014,13608,METEGHAN,452.6,Musquash,Summer,324673,6415
HALIBUT,130,"GROUNDFISH, UNSPECIFIED",199,11.635,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45,-66.01667,269014,13608,METEGHAN,142.53,Musquash,Summer,324673,6416
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,596.892,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45,-66.01667,269014,13608,METEGHAN,1050.53,Musquash,Summer,324673,6417
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,113.948,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45,-66.01667,269014,13608,METEGHAN,377.17,Musquash,Summer,324673,6418
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,353.714,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-65.98333,269014,13608,METEGHAN,622.54,Musquash,Summer,324673,6419
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,91.158,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-65.98333,269014,13608,METEGHAN,301.73,Musquash,Summer,324673,6420
COD,100,"GROUNDFISH, UNSPECIFIED",199,6.464,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66,269014,13608,METEGHAN,17.84,Musquash,Summer,324673,6421
HALIBUT,130,"GROUNDFISH, UNSPECIFIED",199,15.513,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66,269014,13608,METEGHAN,190.03,Musquash,Summer,324673,6422
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,663.213,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66,269014,13608,METEGHAN,1167.25,Musquash,Summer,324673,6423
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,136.738,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66,269014,13608,METEGHAN,452.6,Musquash,Summer,324673,6424
HALIBUT,130,"GROUNDFISH, UNSPECIFIED",199,15.513,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.01667,269014,13608,METEGHAN,190.03,Musquash,Summer,324673,6425
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,707.427,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.01667,269014,13608,METEGHAN,1245.07,Musquash,Summer,324673,6426
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,113.948,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.01667,269014,13608,METEGHAN,377.17,Musquash,Summer,324673,6427
HALIBUT,130,"GROUNDFISH, UNSPECIFIED",199,11.635,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-65.96667,269014,13608,METEGHAN,142.53,Musquash,Summer,324673,6428
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,331.607,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-65.96667,269014,13608,METEGHAN,583.63,Musquash,Summer,324673,6429
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,182.317,2012,8,01/08/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-65.96667,269014,13608,METEGHAN,603.47,Musquash,Summer,324673,6430
COD,100,"GROUNDFISH, UNSPECIFIED",199,10.455,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.95,-66.08333,269408,13608,METEGHAN,28.75,Musquash,Summer,324751,6431
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,8.382,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.95,-66.08333,269408,13608,METEGHAN,20.16,Musquash,Summer,324751,6432
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,126.002,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.95,-66.08333,269408,13608,METEGHAN,221.8,Musquash,Summer,324751,6433
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,24.069,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.95,-66.08333,269408,13608,METEGHAN,26.48,Musquash,Summer,324751,6434
COD,100,"GROUNDFISH, UNSPECIFIED",199,26.131,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66.03333,269346,13802,DIGBY,55.79,Musquash,Summer,324947,6435
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,404.286,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66.03333,269346,13802,DIGBY,972.31,Musquash,Summer,324947,6436
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,63.751,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66.03333,269346,13802,DIGBY,118.64,Musquash,Summer,324947,6437
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,126.327,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45,-66.03333,269577,13608,METEGHAN,303.82,Musquash,Summer,325120,6438
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,952.052,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45,-66.03333,269577,13608,METEGHAN,1675.61,Musquash,Summer,325120,6439
COD,100,"GROUNDFISH, UNSPECIFIED",199,30.255,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.01667,269577,13608,METEGHAN,83.2,Musquash,Summer,325120,6440
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,51.562,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.01667,269577,13608,METEGHAN,124.01,Musquash,Summer,325120,6441
REDFISH,120,"GROUNDFISH, UNSPECIFIED",199,10.319,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.01667,269577,13608,METEGHAN,8.93,Musquash,Summer,325120,6442
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,476.026,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.01667,269577,13608,METEGHAN,837.81,Musquash,Summer,325120,6443
MONKFISH,177,"GROUNDFISH, UNSPECIFIED",199,6.149,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.01667,269577,13608,METEGHAN,6.14,Musquash,Summer,325120,6444
COD,100,"GROUNDFISH, UNSPECIFIED",199,30.255,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.08333,-65.98333,269577,13608,METEGHAN,83.2,Musquash,Summer,325120,6445
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,51.562,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.08333,-65.98333,269577,13608,METEGHAN,124.01,Musquash,Summer,325120,6446
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,952.052,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.08333,-65.98333,269577,13608,METEGHAN,1675.61,Musquash,Summer,325120,6447
COD,100,"GROUNDFISH, UNSPECIFIED",199,2.835,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66,269372,13608,METEGHAN,7.82,Musquash,Summer,325224,6448
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,660.079,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66,269372,13608,METEGHAN,1234.35,Musquash,Summer,325224,6449
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,125.96,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66,269372,13608,METEGHAN,416.93,Musquash,Summer,325224,6450
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,440.053,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-65.96667,269372,13608,METEGHAN,822.9,Musquash,Summer,325224,6451
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,100.768,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-65.96667,269372,13608,METEGHAN,333.54,Musquash,Summer,325224,6452
COD,100,"GROUNDFISH, UNSPECIFIED",199,2.835,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-65.98333,269372,13608,METEGHAN,7.82,Musquash,Summer,325224,6453
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,1931.343,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-65.98333,269372,13608,METEGHAN,3611.61,Musquash,Summer,325224,6454
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,503.841,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-65.98333,269372,13608,METEGHAN,1667.71,Musquash,Summer,325224,6455
COD,100,"GROUNDFISH, UNSPECIFIED",199,2.835,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-66,269372,13608,METEGHAN,7.82,Musquash,Summer,325224,6456
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,1.361,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-66,269372,13608,METEGHAN,3.76,Musquash,Summer,325224,6457
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,513.395,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-66,269372,13608,METEGHAN,960.05,Musquash,Summer,325224,6458
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,176.345,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-66,269372,13608,METEGHAN,583.7,Musquash,Summer,325224,6459
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,304.817,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.02467,-66.16533,269492,13608,METEGHAN,806.95,Musquash,Summer,325454,6460
REDFISH,120,"GROUNDFISH, UNSPECIFIED",199,6.321,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.02467,-66.16533,269492,13608,METEGHAN,6.95,Musquash,Summer,325454,6461
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,313.715,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.02467,-66.16533,269492,13608,METEGHAN,796.84,Musquash,Summer,325454,6462
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,143.626,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.02467,-66.16533,269492,13608,METEGHAN,78.99,Musquash,Summer,325454,6463
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,50.803,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.08033,-66.032,269492,13608,METEGHAN,134.49,Musquash,Summer,325454,6464
REDFISH,120,"GROUNDFISH, UNSPECIFIED",199,2.107,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.08033,-66.032,269492,13608,METEGHAN,2.32,Musquash,Summer,325454,6465
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,235.286,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.08033,-66.032,269492,13608,METEGHAN,597.63,Musquash,Summer,325454,6466
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,123.108,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.08033,-66.032,269492,13608,METEGHAN,67.71,Musquash,Summer,325454,6467
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,503.405,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.03333,269817,13608,METEGHAN,941.37,Musquash,Summer,325610,6468
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,178.621,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.03333,269817,13608,METEGHAN,591.24,Musquash,Summer,325610,6469
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,314.629,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.05,269817,13608,METEGHAN,588.36,Musquash,Summer,325610,6470
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,133.965,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.05,269817,13608,METEGHAN,443.42,Musquash,Summer,325610,6471
COD,100,"GROUNDFISH, UNSPECIFIED",199,1.663,2012,9,01/09/2012,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-65.96667,269817,13608,METEGHAN,4.59,Musquash,Summer,325610,6472
